日付	 速度L1	 速度L2	 速度L3	 速度L4	 速度L5	 速度L6	 速度L7	 速度L8	 速度NGL1	 速度NGL2	 速度NGL3	 速度NGL4	 速度NGL5	 速度NGL6	 速度NGL7	 速度NGL8	 フラグなしL1	 フラグなしL2	 フラグなしL3	 フラグなしL4	 フラグなしL5	 フラグなしL6	 フラグなしL7	 フラグなしL8	 効率L1	 効率L2	 効率L3	 効率L4	 効率L5	 効率L6	 効率L7	 効率L8	 高難易度L1	 高難易度L2	 高難易度L3	 高難易度L4	 高難易度L5	 高難易度L6	 高難易度L7	 高難易度L8	 ランダム難易度L1	 ランダム難易度L2	 ランダム難易度L3	 ランダム難易度L4	 ランダム難易度L5	 ランダム難易度L6	 ランダム難易度L7	 ランダム難易度L8	 ハードコアL1	 ハードコアL2	 ハードコアL3	 ハードコアL4	 ハードコアL5	 ハードコアL6	 ハードコアL7	 ハードコアL8	 ハードコアNGL1	 ハードコアNGL2	 ハードコアNGL3	 ハードコアNGL4	 ハードコアNGL5	 ハードコアNGL6	 ハードコアNGL7	 ハードコアNGL8	 耐久L1	 耐久L2	 耐久L3	 耐久L4	 耐久L5	 耐久L6	 耐久L7	 耐久L8	 ナイトメアL1	 ナイトメアL2	 ナイトメアL3	 ナイトメアL4	 ナイトメアL5	 ナイトメアL6	 ナイトメアL7	 ナイトメアL8
2024/11/1	709.7	1020	2787	2906	3883	5387	10375	7550	651.4	975.2	2216	2073	4148	6276	10782	7334	676.1	1210	2236	2143	3687	4304	6999	7250	499.1	889	1777	2253	4367	7568	11445	14122	883.2	2556	8633	8068	15782	20167	36650	54418	623.4	972.6	2025	2174	4514	4918	7374	11706	641.7	1099	2959	2195	3000	3906	8571	9161	629.7	3210	8822	3078	5982	8402	7802	10833	818.4	1214	2930	3877	5723	8586	18499	39375	1445	2440	4034	8170	12583	25800	45542	93556
2024/10/31	741.9	1080	2905	2902	3955	5465	10506	7545	676.6	1054	2191	2256	4199	5917	11560	7300	684.8	1197	2449	2245	3687	4598	6999	7405	505.7	953.8	1713	2372	4403	7568	12499	15474	890.9	2796	8238	8532	15302	19750	38500	53080	655.6	1020	2200	2303	4837	4971	7149	12152	651.7	1152	2959	2235	3005	4000	9050	9075	641	3327	8700	3236	5566	8402	8300	11000	827.9	1234	2910	4000	5625	8950	18886	39192	1481	2437	4165	8340	12431	25800	45542	92908
2024/10/30	741.4	1002	2900	2949	3853	5750	11349	7500	664.9	1107	2179	2292	4182	6479	11560	7375	691.9	1175	2431	2101	3600	4598	6999	7895	500	921	1682	2443	4339	6900	13712	16197	888.3	2965	8371	8965	16200	19592	38500	53144	658.9	1029	2168	2294	4546	4980	7149	12569	646.2	1181	2921	2225	3090	4020	9050	9075	636.3	3178	8930	3251	5231	9216	8300	11563	834.1	1278	2846	4234	5844	8950	19999	41747	1496	2405	4104	8403	12405	27749	50000	92170
2024/10/29	736.1	985.3	2700	2894	3897	5902	11349	7596	651.1	1141	2074	2177	4111	6479	11560	7345	689.6	1152	2483	2301	3700	4700	7175	7895	496.9	888.9	1690	2493	4500	6758	14720	16375	895.5	2904	8548	9403	16208	19450	38500	51363	649.5	1019	2136	2264	4232	4935	7765	13250	649.3	1192	2705	2179	3080	4050	9100	9432	641.8	2993	8746	3181	4872	9216	8200	11563	817.3	1257	2690	4247	5890	9150	19999	43994	1484	2364	4098	8289	12995	27999	50000	92170
2024/10/28	746.3	993.2	2699	2880	3893	5902	11349	7400	667.4	1067	2032	2202	4101	6498	11560	7256	700.4	1103	2411	2420	3608	4700	7294	7900	500.9	908.7	1799	2554	4392	6705	14720	15841	904.5	2886	8793	9194	17068	19500	38698	52630	663.3	1040	2242	2238	3931	4974	7765	12894	675.3	1140	2556	2206	3100	4230	9100	9432	649.1	3060	8253	3270	4901	8747	8499	11000	838.3	1338	2688	4100	5800	9000	19999	43994	1407	2350	3924	8405	12995	27800	50000	86249
2024/10/27	727.4	973.3	2609	2770	4257	6279	10998	7659	653.5	1019	2175	2112	4187	6775	10988	7300	691.3	1081	2437	2297	3834	4700	7294	7900	504.8	893.3	1768	2567	4282	6698	14720	16899	918.5	2878	8793	9427	16164	19667	38698	53549	673	996.6	2134	2283	3681	4974	7765	13498	671.1	1139	2578	2192	3135	4221	8885	9432	666.2	3086	7811	3267	4888	8747	8499	11000	846	1304	2696	4228	5895	9197	19999	42500	1522	2431	4141	8408	12995	29484	50000	88998
2024/10/26	719.1	964.5	2584	2821	4473	6100	10361	7659	669.6	1021	2192	2187	4098	6775	10988	7300	686.1	1078	2496	2242	3787	4700	7294	7900	500.7	899.9	1788	2579	4237	6475	14031	16417	898.8	2856	8775	9254	16164	19525	38698	51627	664.2	994.8	2238	2251	3977	4980	7517	13422	665.6	1128	2470	2218	3117	4280	8885	9432	663	3009	8332	3118	4975	8280	8495	10915	818.3	1268	2669	4300	5898	9197	19999	42500	1554	2400	4082	8500	12973	29484	50000	93284
2024/10/25	730.5	979.6	2733	2804	4473	6100	10361	7620	670.8	1008	2282	2197	4164	6718	10988	7391	694.6	1082	2438	2153	3883	4700	7294	7891	509	901.1	1731	2505	4032	6498	14031	16134	913.6	2762	8133	9150	16241	19525	38698	50000	663.7	996.3	2252	2250	3999	4980	7517	13383	671.7	1050	2471	2201	3108	4188	8885	8928	659.2	2965	8205	3130	4990	7850	8499	10915	829.9	1331	2688	4300	5898	9198	19999	43503	1536	2420	4376	8599	12973	29484	50000	93284
2024/10/24	746.2	973.1	2745	2890	4559	6430	10361	7581	670.6	1037	2230	2170	4077	6326	10988	7066	692.1	1172	2407	2125	3774	4700	7294	7888	523.7	888.9	1730	2554	4324	6654	14031	15917	912.1	2835	7865	8982	15997	19690	37999	51455	673.8	997	2243	2281	3952	4989	7517	13412	663.7	996.7	2438	2179	3141	4302	8885	8600	651.4	3222	8205	3085	4989	7415	8499	11081	837.5	1349	2661	4319	5900	9200	19970	43503	1539	2433	4445	8612	12721	29166	50000	94618
2024/10/23	763.4	957.2	2732	2886	4600	6800	10361	7842	677	1056	2230	2137	4022	5800	10999	7350	658.1	1141	2477	2145	3749	4700	7294	7900	512.4	903.4	1685	2584	4400	6607	14031	17300	907.2	2897	7459	8974	15990	19749	37800	49798	673.9	991.3	2189	2281	3761	4916	7500	13388	664.5	1017	2482	2227	3141	4225	8885	8600	648	3361	8419	3263	4921	7000	8499	11900	847.6	1367	2608	4338	5956	9165	19000	40582	1534	2452	4489	8660	13343	27338	52147	94618
2024/10/22	766.9	986	2789	2875	4666	6800	10361	7228	681.9	1073	2215	2139	3990	5729	10999	7341	673.3	1079	2399	2150	3749	4592	7294	7888	510.5	906.3	1810	2522	4287	6485	14031	17142	903	2870	7500	8731	15024	19749	37800	48830	654	990.8	2196	2284	3794	4916	7358	13573	660.9	982.3	2618	2356	3115	4300	8885	8600	650.8	3397	8922	3187	4849	6625	8498	11900	839.3	1335	2643	4307	5978	8799	19000	40582	1505	2444	4489	8883	14038	27338	52147	94618
2024/10/21	751.5	997.6	2775	2890	4670	6797	10361	7732	668.4	1086	2221	2166	3990	5349	10998	7400	687.8	1024	2370	2150	3940	4540	7291	7880	511.8	942.8	1864	2599	4313	6680	14031	17341	908.9	2891	7443	8376	15024	19749	37800	50035	682.7	1003	2264	2297	3769	4990	7447	13118	675.5	1022	2770	2235	3156	4315	8885	8969	665.4	3378	9353	3180	4780	7121	8466	11900	853	1322	2633	4349	5991	8835	19000	38300	1536	2570	4412	8890	14038	29000	56513	88512
2024/10/20	760.7	971.7	2767	2880	4693	6472	10361	7745	653.9	1065	2347	2156	4260	4998	11000	7383	685.9	959.8	2399	2081	3967	4540	7291	7898	525.2	933.1	1842	2596	4294	6405	14031	17288	916	2885	7422	8348	14369	19212	37800	51080	695	990.5	2199	2286	3748	4990	7450	12148	675.1	1040	2923	2230	3155	4114	8323	8575	660.6	3098	8630	3006	4765	7700	8466	11762	821.8	1274	2697	4350	6000	8462	19000	36069	1583	2500	4412	8825	14038	29000	56513	96499
2024/10/19	764.4	989.2	2706	2885	4730	6131	10361	7732	658.6	1097	2345	2079	4006	4947	10999	7383	688.1	953.2	2338	2102	3860	4350	7280	7500	516.9	900	1811	2418	4196	6752	13156	16950	907.9	2878	7367	8488	14700	20475	37800	50164	680.8	978.9	2297	2262	3700	4990	7450	11350	671.3	1041	2949	2238	3185	4098	8323	8575	654.7	2841	8094	3189	4915	7700	7833	11600	846.8	1376	2698	4355	5999	9199	19000	36069	1611	2463	4318	8589	14200	28500	56513	96499
2024/10/18	750.6	995.5	2684	2838	4730	5727	10361	7737	669.1	1081	2329	2200	3728	4724	10569	7529	687.6	998.4	2400	2065	3559	4120	7280	7900	524.6	927.9	1796	2398	4169	6752	13156	16966	914.1	2808	7412	8090	13939	20475	37800	49887	671.9	940.1	2331	2264	3816	4980	7400	10833	656	1004	2971	2213	3068	4099	8323	8884	657.4	2635	7540	3191	4928	7700	7833	11483	839	1375	2816	4327	6000	9200	18669	34117	1575	2507	4462	8314	14219	28500	60000	96174
2024/10/17	757.9	989.6	2575	2718	4800	5433	9568	7641	673.7	1058	2288	2239	3486	4950	10569	7529	671.5	996	2400	2055	3456	4000	7280	7650	497.7	955.4	1789	2487	4000	7136	13156	17373	907.7	2764	7219	7820	13939	20672	37800	49879	670.2	930.5	2367	2278	3816	4999	7400	10500	659.7	989.3	2807	2216	3080	4000	8755	8884	660	2567	7041	3112	4928	7912	7833	11900	834.9	1388	2750	4360	6000	9000	18000	33118	1516	2548	4462	8189	14190	28244	60000	96800
2024/10/16	753.9	989.5	2637	2685	4591	5105	9568	7638	660	999.5	2215	2300	3388	4950	10569	7537	661.6	953.3	2373	2083	3353	4095	7293	7800	496.7	901.9	1691	2456	4308	7510	13156	17934	885.6	2735	7231	7917	13945	20672	37800	50903	660.7	919.2	2312	2274	3925	4685	7278	11201	665.2	984.1	2718	2194	3008	4000	9283	8884	646.8	2466	6451	3098	4879	7912	7998	11212	828.8	1348	2795	4351	5969	9335	18000	35705	1530	2564	4481	8146	13400	25964	60000	94875
2024/10/15	752.3	995.1	2634	2662	4500	5105	10459	7448	657.6	988.1	2172	2356	3350	5194	11509	7425	650.1	946.9	2375	1997	3182	4400	7344	7635	496.5	899.9	1607	2408	4275	7921	13156	17014	899.1	2711	7369	7756	13958	20672	37800	50999	655.9	887.5	2199	2289	3661	4400	7388	11015	658.9	935.1	2504	2169	3012	4081	9283	8721	655.4	2607	6372	2871	4800	7817	7998	11212	827	1335	2835	4357	6148	9335	18000	35705	1509	2431	4350	8100	14269	24699	60000	92125
2024/10/14	748.1	969.5	2690	2549	4428	5550	9527	7500	672.7	1062	2344	2417	3270	5213	11509	7475	692.9	951.3	2489	2013	3353	4400	7349	7775	492.3	876.6	1606	2509	4649	8357	14456	16975	922.6	2681	7310	7970	13894	21747	36775	50999	667.6	931.6	2225	2253	3900	4569	7400	11195	665.7	951.3	2713	2264	3021	4240	9230	8892	651.8	2600	6437	3086	4908	7850	8101	10999	832.7	1432	2875	4286	6486	9788	18000	38888	1569	2404	4350	8362	14260	24930	60000	94650
2024/10/13	744.3	990	2766	2467	4152	5200	9527	7443	667.6	1087	2333	2309	3270	5362	11509	7522	678.8	979.8	2389	2124	3364	4475	7303	7749	497.7	865.9	1647	2539	4784	7718	13318	17148	990.1	2750	7382	7882	13156	20208	34486	51899	651.8	901.8	2435	2214	3917	4388	7400	10801	670.5	1019	2789	2246	2995	4176	9330	8866	654.8	2567	6506	3100	4938	7850	8500	10999	850.8	1446	2878	4267	6478	9788	18731	40685	1566	2543	4500	8400	14214	23499	60000	96688
2024/10/12	765.8	983.8	2690	2456	3805	5422	9527	7448	673.7	1053	2202	2461	3068	5245	10874	7503	664.8	959.3	2223	2148	3360	4567	7303	7800	490.1	842.8	1660	2516	4994	7282	12180	17244	1014	2643	7359	7767	12435	19200	32518	52044	649.3	880.1	2360	2263	4066	4443	7400	10135	663.3	999.6	2759	2178	3015	4230	9085	8777	658.8	2479	6376	3173	4800	7849	8554	11299	853	1418	2875	4416	6486	9777	18900	40685	1596	2554	4550	8563	13335	24500	60000	96000
2024/10/11	764.8	989.7	2741	2479	3805	5063	9527	7478	670.5	1076	2181	2395	2994	5024	10874	7310	669.5	962.5	2065	2108	3343	4600	7303	7800	489.1	861.9	1609	2470	4812	6929	12180	16646	1020	2536	7386	7778	12438	19200	32518	52000	666.5	873.1	2206	2189	3879	4407	7398	10018	665.2	980.4	2636	2128	2986	4320	9085	8693	664.7	2360	6618	3192	4799	7890	9000	11264	858.7	1407	2871	4377	6463	9600	19000	38750	1589	2646	4480	8900	13335	23166	60000	96474
2024/10/10	769	996	2741	2476	3558	4949	9527	7400	659.2	1081	2160	2425	3041	5199	10874	7249	662.2	901.3	1978	2099	3271	4599	7495	7800	492.9	862	1629	2504	4768	6929	11506	16351	983.2	2477	7243	7776	13181	18560	32518	52315	650.5	865.4	2085	2123	3699	4397	7399	10081	654.9	970.3	2514	2106	3020	4319	9345	8600	656	2299	6587	3218	4788	7890	9000	12000	861.9	1447	2874	4495	6349	9132	19000	37749	1578	2568	4476	8937	13335	24439	57731	95750
2024/10/9	767.3	990.9	2775	2461	3316	4713	9527	7367	662.2	1017	2229	2354	3033	5299	10874	7299	657.5	874.4	2001	2200	3029	4599	7495	7800	489.3	829.4	1638	2535	4497	6929	11506	15000	924.1	2411	7011	7531	13845	17067	32518	52315	647.3	859.6	2054	2150	3538	4371	7398	10043	659.4	974.3	2342	2072	3014	4188	9300	8750	659.6	2149	6319	3199	4788	7890	9000	11994	835.4	1475	2876	4479	6499	9132	19000	37749	1567	2703	4558	8900	14000	24400	57731	95750
2024/10/8	770.2	1034	2836	2449	3211	4700	9527	7500	664.7	1036	2241	2312	3199	5299	10874	7250	655.3	902.5	2026	2174	3230	4600	7495	7720	487.4	851.8	1678	2575	4224	6415	10984	15083	902.6	2361	6496	7166	13845	15917	30413	53500	651.8	870.1	1995	2165	3434	4358	7398	10001	677.8	967.1	2338	2087	3009	4188	9300	8750	658.9	2044	6107	3090	4795	7890	9000	11717	871.4	1494	2846	4490	6489	9374	19875	34556	1481	2648	4351	8935	13992	24400	57731	96580
2024/10/7	768	1044	2738	2397	3144	4700	9000	7499	659.3	1098	2225	2108	3199	5350	9897	7362	665.7	945.1	2062	2019	3207	4600	7495	8000	489.2	847.8	1609	2508	4089	6104	10984	16333	879.6	2312	6470	7158	13845	15749	30413	53500	663.6	863.4	2077	2108	3273	4340	7399	10016	677.2	976	2341	2082	2989	4320	9344	8750	655.7	2022	6185	3099	4866	7890	9000	12024	874.4	1483	2829	4399	6490	9750	18906	32000	1518	2699	4677	8923	14299	24400	61399	95000
2024/10/6	771.2	1036	2811	2388	3142	4696	8999	7499	664.6	1084	2229	1999	3139	5309	9359	7200	662.6	937.8	2052	2005	3274	4600	7495	8000	499.4	823.9	1656	2365	3796	5788	10003	16666	880.5	2183	6650	7157	13741	15539	30413	53585	659.6	873.1	2013	2098	3199	4340	7385	9990	659	959.7	2437	2075	3015	4380	9340	8750	654.5	2004	6244	3087	4969	7725	9000	13091	882.8	1490	2838	4400	6446	9750	18091	30486	1612	2731	4670	8800	14299	24400	61399	98146
2024/10/5	770.4	1080	2803	2400	3134	4537	8999	7490	649.5	1065	2189	2006	3087	5343	9359	7037	663.7	949.6	2048	2046	3275	4500	7495	7992	497.9	818.3	1657	2303	3857	5431	9499	15800	875.8	2278	6973	7150	12866	15470	30413	53737	664.1	857.7	2003	2078	3056	4359	7400	9999	667	965.8	2349	2008	3019	4411	9340	8750	662.8	2169	6048	2978	4561	7568	9000	13091	884.5	1488	2863	4209	6494	9767	18091	28750	1605	2755	4542	8930	14200	24000	61399	98146
2024/10/4	762.6	1043	2800	2489	3144	4290	8924	7490	650	1086	2235	1997	3140	5500	9359	7217	655.7	940.5	2052	2034	3275	4650	7495	7875	498.3	802.4	1647	2292	3656	5381	9425	14999	867	2282	7110	7161	13798	15000	28331	53875	659.2	862.3	2067	2055	3217	4431	7400	9999	666.3	949.5	2498	2017	3069	4443	9340	8750	662.7	2184	5968	2850	4561	7164	9445	13091	878.4	1413	2872	4163	6494	9650	18091	29999	1598	2736	4677	8930	14290	24000	61399	99000
2024/10/3	773.1	1018	2949	2489	3106	4250	8924	7490	655.8	1045	2162	1990	3000	5500	9359	7299	615.5	918	2073	2034	3200	4650	7495	7875	489.3	794.1	1592	2261	3736	5289	9238	15869	867.1	2266	7110	7020	13732	15000	28331	53875	665.5	868.2	1992	2079	3250	4431	7400	9999	658.1	918.8	2618	2049	3059	4423	9340	8750	658	2396	6251	2919	4561	7164	9445	14309	867.3	1411	2879	4166	6299	9725	18091	29750	1614	2747	4600	8917	14513	24000	60000	99999
2024/10/2	731.5	1091	3076	2356	3089	4500	8530	7000	665.3	1063	2164	1995	3234	5750	8623	7075	662.3	900	2196	1976	3200	4800	7500	8199	489.5	796.5	1612	2472	3721	5763	9238	15869	868.1	2212	7198	7059	13800	15196	30000	49833	656.1	882.1	2102	2077	3187	4431	7400	9967	651.5	952.6	2597	2145	3058	4423	8799	8605	637.3	2522	6320	3080	4967	7164	9350	13850	866.6	1482	2818	4329	6100	9725	18091	29975	1586	2792	4690	8894	14513	25000	60000	99999
2024/10/1	696.1	1080	2980	2340	3039	4468	8530	7120	685.6	1083	2173	2002	3230	5750	8623	7000	658.5	950.2	2400	2018	3000	4800	7500	8475	495.2	822.5	1515	2598	3945	6100	9238	16000	867.2	2323	7463	7135	13500	15987	30000	50552	660	892.7	2119	2085	3222	4350	7300	9683	668	952	2697	2052	3080	4267	8799	8776	646.6	2665	6389	3041	4967	7840	9350	13434	878.6	1451	2650	4350	6175	9800	17224	29748	1733	2763	4500	9207	15271	25000	62000	99998
2024/9/30	689.7	1116	3000	2239	2931	4490	8530	7572	665.9	1044	2240	2017	3208	5845	8623	7163	663.2	916.6	2400	2003	3180	4800	7500	8475	487.6	814.3	1574	2460	3954	6100	9238	16300	878.1	2217	7014	7228	12422	15987	30000	50641	652.2	881.6	2038	2065	3300	4350	7300	9600	649.1	999.2	2650	2207	3050	4317	8799	8776	650	2486	6033	3032	4800	7900	9182	14350	886.3	1444	2767	4173	6437	9799	17224	29500	1681	2750	4563	9078	16447	25000	62000	99909
2024/9/29	684.4	1073	3006	2388	3193	4574	8488	7477	665.3	1076	2206	2056	3222	5845	8623	7357	653.2	868.5	2468	2000	3180	4700	7500	8898	486.1	803.2	1500	2305	3733	6100	9238	15070	883.7	2203	7493	7409	11800	15951	31464	47174	683.8	873.3	2153	2166	3225	4227	7449	9600	666.1	955.6	2650	2320	3094	4199	8286	8134	668	2339	6434	3097	4500	7900	9182	14350	882.6	1455	2915	4400	6300	9799	17224	29499	1728	2800	4595	8508	14997	25000	62000	99909
2024/9/28	695.1	1047	3029	2394	3163	4574	8488	7494	684.4	1046	2345	2040	3295	5845	8623	7717	679.8	891.3	2361	2090	3180	4800	7500	8899	487.5	815.6	1600	2174	3727	6000	9000	14880	894.4	2191	7225	7496	11509	15951	31464	44922	658.4	855.3	2144	2274	3375	4227	7500	10107	666.4	921.5	2746	2245	3095	4299	8286	8647	650	2199	6548	3236	4576	7900	9182	14087	900	1477	3126	4394	6300	9799	17224	29499	1794	2781	4573	8508	14997	24998	62000	95000
2024/9/27	703.2	999.7	3014	2367	3142	4514	8472	7494	680.2	979.2	2303	2000	3138	5845	8623	7717	682.4	898.5	2200	2068	3433	4775	7500	8737	499.1	794	1669	2218	3992	6190	8917	15930	892.6	2198	6750	7354	12251	15574	31464	47366	666.2	884	2110	2270	3359	4227	7695	10004	683	972.6	2745	2238	3063	4299	8286	8543	676.9	2089	6469	3198	4321	7900	9182	14087	904.8	1496	3145	4198	6300	9799	17224	29499	1749	2800	4495	8508	14997	24998	62000	99989
2024/9/26	695.2	1038	2998	2332	3136	4510	8485	7000	657.3	953.9	2284	2024	3100	5800	8623	7300	647.9	882.6	2297	2090	3748	4775	7500	8737	491.3	814.5	1591	2380	3999	5832	9000	14822	843.4	2242	6951	7280	12320	15997	33829	48738	674.4	941	2198	2218	3361	4190	7695	9589	664	1053	2745	2233	3080	4399	9000	8543	667	2002	6382	3239	4321	7349	9782	14930	886.1	1475	3074	4190	6138	9789	17990	29212	1779	2878	4495	8219	14997	23988	62000	99989
2024/9/25	705.2	1025	3008	2298	3198	4499	8300	7200	691.7	999.7	2288	2085	3200	5800	8623	7588	668.4	914.6	2297	2000	3748	4775	7500	8777	496.5	814.7	1538	2294	3968	6190	9000	16250	906.6	2283	7286	7306	12320	15997	37000	48738	673.9	925.2	2140	2249	3369	4049	7695	10250	683.1	974.9	2587	2257	3098	4399	9000	9000	675.7	1989	6450	3185	4594	7944	9782	14930	900	1532	3074	4130	6444	9800	17988	28572	1744	2841	4257	8075	14989	22538	62000	99989
2024/9/24	702.6	1057	3029	2217	3164	4499	8300	7709	686.6	1076	2341	2017	3200	5525	8049	7554	676.6	933	2191	2048	3748	4512	7500	8566	492.5	805	1524	2346	3914	6190	8898	17000	880.6	2213	7232	7075	12019	15997	37500	48738	690.9	939.2	2199	2252	3350	4054	7700	10063	686.9	1024	2366	2232	2849	4399	9000	8750	696.8	2124	6450	3096	4803	7944	10746	13791	898.7	1434	3113	4200	6444	9600	17989	28799	1666	2850	4000	7725	13783	21000	62000	99989
2024/9/23	697.1	1006	2951	2168	3191	4511	8399	7709	689.7	1063	2341	2043	3224	5525	7900	7630	679.8	935.9	2149	2034	3800	4779	7500	8714	489.9	804	1553	2204	3954	6300	8825	16878	894.2	2077	6632	7211	12269	15500	37500	47061	692.5	980.7	2196	2190	3225	4054	7700	10188	678.8	1004	2320	2222	3098	4339	9295	8985	671	2219	6571	3106	4881	7944	10746	12605	886	1333	3113	4188	6338	9700	17989	28799	1613	2800	4314	8098	14750	22180	63000	97500
2024/9/22	693.9	1098	3000	2204	3188	4375	8399	7798	691.5	1085	2443	1988	3293	5500	7799	7655	684.2	924.3	2118	2040	3800	4779	7500	8714	496.7	811.1	1665	2283	3993	6300	8330	16181	865	2266	7083	7208	12269	15500	37212	47146	673.6	932.7	2195	2206	3299	4263	7700	10188	669.9	1013	2320	2320	3064	4097	9295	9000	663.1	2216	6487	3019	4899	7945	11376	11925	898	1333	3200	4266	6282	9700	17989	28743	1633	2850	4588	8177	14750	21892	63000	99750
2024/9/21	694.1	1044	3019	2242	3158	4500	8400	7492	683.5	1036	2443	2030	3306	5563	7700	7500	678	937.4	2118	2000	3653	4725	7700	8714	499.8	841.1	1596	2319	3927	5909	7921	15071	886.7	2189	7266	6998	11413	15450	39993	46888	687.8	908.9	2094	2237	3276	4200	7700	9986	691.6	954.6	2280	2283	3071	4390	9279	8999	659.6	2216	6596	3230	4898	7940	11376	11862	899.1	1397	3200	4274	6299	9700	17704	28998	1629	2714	4644	8041	13946	20500	60000	98750
2024/9/20	687.9	983.5	3021	2187	3080	4403	8499	7606	691.1	1011	2444	1991	3038	5518	7700	7500	672.9	962.6	2226	1985	3653	4473	7700	8714	505.4	813.3	1564	2175	3783	5889	7921	13887	867.5	2052	7275	7240	11110	15004	39993	46596	681.5	911.9	1982	2211	3355	4299	7700	10000	685.3	930.4	2249	2275	3000	4390	9279	8906	676.9	2029	6500	3187	4737	8132	11376	11037	891.4	1361	3166	4299	6279	9700	17704	28998	1573	2592	4694	8343	13946	20500	60000	98750
2024/9/19	687.6	1052	3009	2306	3100	4444	8535	7799	683.3	1042	2431	2039	3183	5047	7783	7770	678.3	1031	2393	1999	3446	4179	7590	8717	507.6	795.7	1592	2234	3967	5884	7375	13193	881.2	2174	7243	7281	11030	15004	39993	46449	686.8	924.5	2158	2243	3371	4229	7700	10000	689.1	994.9	2313	2294	3159	4390	9279	8897	679.9	2022	6599	3299	4988	8132	11376	11700	880.7	1487	3295	4300	6274	9700	17704	28998	1591	2750	4693	8998	12877	22167	60000	98500
2024/9/18	696.1	999.9	2967	2338	3166	4444	8535	7725	682.3	1000	2315	2050	3328	4747	7783	7423	659.7	1084	2393	2000	3159	4500	7590	8717	501.6	792.8	1532	2104	3967	5582	7726	13011	866	2192	7434	7150	10265	15999	39993	46449	698.4	904.9	2138	2206	3365	4268	7700	10000	680.8	995.5	2331	2294	2982	4390	9279	8784	682.9	2126	6599	3387	4978	8132	11376	11419	898	1500	3300	4254	6298	9622	17704	28998	1553	2775	4693	9390	12877	22167	60000	98000
2024/9/17	698.4	1003	2968	2297	3166	4444	8526	7600	670.1	1020	2225	2098	3506	4747	7375	7423	669.5	1083	2494	2000	3159	4500	7590	8709	499.9	844.9	1499	2254	3906	5508	7726	12750	885.1	2030	7000	6988	11232	15999	39993	46249	689.5	924.9	2101	2256	3350	4268	7700	9875	693.3	942.6	2316	2231	3100	4390	9278	8762	689.7	2010	6793	3307	4950	8132	11376	11450	892.7	1499	3251	4037	6298	9665	16167	28998	1639	2861	5095	9390	12243	22167	60000	90539
2024/9/16	700.7	1010	3000	2297	3166	4500	8526	7800	665	978.6	2195	2080	3776	5000	7375	7777	675.9	1023	2369	2034	3159	4500	7590	8563	497.6	836.5	1542	2214	3929	5132	7726	12352	883	2189	7174	6911	11232	15999	39993	47000	699.5	911.8	2100	2199	3311	4300	7700	9990	661.3	936.6	2304	2200	3099	4390	9229	8765	677.1	2044	6790	3257	4950	8250	11376	11450	899.2	1492	3038	4219	6113	9665	16167	28000	1687	2900	5095	9888	13276	22000	60000	98000
2024/9/15	706	999.3	3000	2300	3198	4499	8000	7500	661.4	999	2129	2097	4014	5240	6946	7783	671.1	993.6	2223	1900	2976	4500	7590	8563	496.3	807.1	1507	2155	3991	4793	7726	12958	893.7	2200	7265	6917	12000	15497	39993	46500	669.4	901.3	2087	2167	3311	4300	7700	10000	653.7	907.3	2317	2200	3000	4175	9416	8765	663.3	2090	6978	3298	5000	8097	11376	11450	900.3	1484	2999	4130	6299	9500	17300	28900	1721	2880	5097	9998	12375	21800	60000	92000
2024/9/14	709.6	997.5	2849	2300	3150	4500	7900	7890	685.1	1001	2103	2036	4014	5240	7275	7600	672.4	963.8	2101	2015	3100	4729	7590	8700	503	846	1527	2203	3998	4500	7726	12375	892	2189	7281	6988	12886	14410	39993	46999	663	918.3	2048	2205	3374	4299	7700	10000	664.8	938.3	2366	2299	2975	4491	9416	8760	701.6	2190	7143	3378	5000	7457	11376	11400	899.3	1495	2990	4492	6299	9699	17300	28900	1695	2904	5097	9636	12367	22000	59120	97833
2024/9/13	712	1012	2999	2197	3208	4490	7900	7899	693.8	1027	1992	2007	4041	5240	7500	7492	685.1	987	2273	2131	3000	4790	7199	8749	497.5	838.4	1506	2195	3796	4500	7726	12850	894.9	2198	7290	6955	13658	14378	39997	46666	664.4	920.8	2081	2193	3397	4300	7550	10000	662.3	969.8	2525	2299	3093	4491	9416	8699	701.5	2171	7250	3298	4975	8095	11376	11276	904.8	1498	2991	4421	6287	9699	17300	28000	1696	2987	5097	9636	12367	22000	59120	97998
2024/9/12	704.8	981.5	2990	2261	3208	4699	8217	7945	661.6	1084	2134	2007	3999	5240	7500	7492	679.5	939.7	2241	2131	3051	4790	6796	8500	499.8	809.3	1534	2205	3796	4677	7726	12662	900	2252	7247	6950	14717	14378	38183	47268	657	920.8	2098	2219	3400	4300	7550	9874	660.2	926.8	2410	2296	3093	4491	9416	8430	675.8	2274	7225	3369	4732	8095	11376	10684	902.8	1488	3031	4143	6300	9650	17500	27167	1684	2979	5000	8812	11998	21999	55000	97998
